id,player_fifa_api_id,player_api_id,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
165432,123597,24484,68.0,68.0,right,low,medium,32.0,22.0,69.0,56.0,21.0,31.0,38.0,20.0,54.0,51.0,53.0,52.0,49.0,65.0,57.0,61.0,78.0,55.0,79.0,35.0,80.0,65.0,29.0,29.0,28.0,67.0,67.0,65.0,12.0,15.0,11.0,11.0,15.0
165462,209660,244398,68.0,74.0,right,medium,medium,64.0,34.0,58.0,68.0,24.0,58.0,39.0,35.0,58.0,65.0,78.0,77.0,66.0,64.0,74.0,47.0,68.0,82.0,72.0,32.0,75.0,63.0,55.0,47.0,55.0,62.0,69.0,66.0,15.0,13.0,16.0,11.0,13.0
165463,209660,244398,68.0,75.0,right,medium,medium,64.0,34.0,58.0,68.0,24.0,58.0,39.0,35.0,58.0,65.0,78.0,77.0,66.0,64.0,74.0,47.0,68.0,82.0,72.0,32.0,75.0,63.0,55.0,47.0,55.0,62.0,69.0,66.0,15.0,13.0,16.0,11.0,13.0
165464,209660,244398,68.0,75.0,right,medium,medium,64.0,34.0,58.0,68.0,24.0,58.0,39.0,35.0,58.0,65.0,78.0,77.0,66.0,64.0,74.0,47.0,68.0,82.0,72.0,32.0,75.0,63.0,55.0,47.0,55.0,62.0,69.0,66.0,15.0,13.0,16.0,11.0,13.0
165480,204449,243465,68.0,71.0,right,medium,medium,64.0,22.0,57.0,65.0,29.0,63.0,32.0,40.0,62.0,65.0,74.0,73.0,68.0,64.0,72.0,42.0,71.0,68.0,62.0,20.0,68.0,75.0,60.0,44.0,45.0,72.0,65.0,68.0,7.0,11.0,6.0,14.0,14.0
165481,204449,243465,68.0,72.0,right,medium,medium,64.0,22.0,57.0,65.0,29.0,63.0,32.0,40.0,62.0,65.0,74.0,73.0,68.0,64.0,72.0,42.0,71.0,68.0,62.0,20.0,68.0,75.0,60.0,44.0,45.0,72.0,65.0,68.0,7.0,11.0,6.0,14.0,14.0
165482,204449,243465,68.0,73.0,right,medium,medium,64.0,22.0,57.0,65.0,29.0,63.0,32.0,40.0,62.0,65.0,74.0,73.0,68.0,64.0,72.0,42.0,71.0,68.0,62.0,20.0,68.0,75.0,60.0,44.0,45.0,72.0,65.0,68.0,7.0,11.0,6.0,14.0,14.0
165483,204449,243465,68.0,73.0,right,medium,medium,64.0,22.0,57.0,65.0,29.0,63.0,32.0,40.0,62.0,65.0,74.0,73.0,68.0,64.0,72.0,42.0,71.0,68.0,62.0,20.0,68.0,75.0,60.0,44.0,45.0,68.0,65.0,71.0,7.0,11.0,6.0,14.0,14.0
165495,51100,25594,77.0,77.0,left,high,medium,76.0,72.0,79.0,78.0,86.0,75.0,76.0,72.0,78.0,83.0,69.0,68.0,79.0,78.0,56.0,76.0,78.0,60.0,78.0,74.0,61.0,68.0,84.0,76.0,74.0,56.0,68.0,63.0,8.0,12.0,6.0,5.0,13.0
165496,51100,25594,77.0,77.0,left,high,medium,76.0,72.0,79.0,78.0,86.0,75.0,76.0,72.0,78.0,83.0,69.0,68.0,79.0,78.0,56.0,76.0,78.0,60.0,78.0,74.0,61.0,68.0,84.0,76.0,74.0,56.0,70.0,68.0,8.0,12.0,6.0,5.0,13.0
165497,51100,25594,77.0,77.0,left,high,medium,76.0,72.0,80.0,78.0,86.0,75.0,76.0,72.0,78.0,83.0,69.0,68.0,79.0,78.0,56.0,76.0,78.0,60.0,78.0,74.0,61.0,68.0,84.0,76.0,74.0,56.0,70.0,68.0,8.0,12.0,6.0,5.0,13.0
165498,51100,25594,77.0,77.0,left,high,medium,76.0,72.0,80.0,78.0,86.0,75.0,80.0,76.0,78.0,83.0,69.0,68.0,79.0,78.0,56.0,76.0,78.0,60.0,78.0,74.0,66.0,68.0,84.0,76.0,74.0,56.0,70.0,68.0,8.0,12.0,6.0,5.0,13.0
165499,51100,25594,77.0,77.0,left,high,medium,76.0,72.0,80.0,78.0,86.0,75.0,80.0,76.0,78.0,83.0,69.0,68.0,79.0,78.0,56.0,76.0,78.0,60.0,78.0,74.0,66.0,68.0,84.0,76.0,74.0,56.0,70.0,68.0,8.0,12.0,6.0,5.0,13.0
165500,51100,25594,78.0,78.0,left,high,medium,79.0,72.0,80.0,78.0,85.0,75.0,82.0,78.0,78.0,83.0,69.0,68.0,79.0,83.0,56.0,77.0,78.0,66.0,78.0,75.0,67.0,68.0,84.0,78.0,76.0,56.0,74.0,70.0,8.0,12.0,6.0,5.0,13.0
165584,206159,364104,67.0,72.0,right,high,medium,57.0,35.0,61.0,59.0,37.0,59.0,46.0,40.0,55.0,61.0,74.0,79.0,71.0,65.0,75.0,35.0,65.0,76.0,69.0,50.0,71.0,67.0,37.0,41.0,42.0,64.0,69.0,70.0,10.0,9.0,10.0,7.0,11.0
165585,206159,364104,67.0,72.0,right,high,medium,57.0,35.0,61.0,59.0,37.0,59.0,46.0,40.0,55.0,61.0,74.0,79.0,71.0,65.0,75.0,35.0,65.0,76.0,69.0,50.0,75.0,67.0,37.0,41.0,42.0,64.0,69.0,70.0,10.0,9.0,10.0,7.0,11.0
165586,206159,364104,67.0,72.0,right,high,medium,57.0,35.0,61.0,59.0,37.0,59.0,46.0,40.0,55.0,61.0,74.0,79.0,71.0,65.0,75.0,35.0,65.0,76.0,72.0,50.0,75.0,67.0,37.0,41.0,42.0,64.0,69.0,70.0,10.0,9.0,10.0,7.0,11.0
165610,49031,39477,77.0,77.0,right,medium,medium,11.0,10.0,10.0,36.0,18.0,12.0,14.0,11.0,34.0,20.0,33.0,41.0,52.0,71.0,48.0,21.0,73.0,28.0,64.0,13.0,22.0,25.0,10.0,34.0,20.0,11.0,10.0,13.0,79.0,75.0,63.0,81.0,79.0
165631,202135,244966,77.0,82.0,right,high,high,74.0,57.0,56.0,77.0,74.0,76.0,69.0,68.0,77.0,77.0,79.0,79.0,77.0,76.0,79.0,81.0,69.0,89.0,75.0,77.0,81.0,77.0,75.0,74.0,69.0,72.0,76.0,76.0,15.0,10.0,5.0,14.0,11.0
165632,202135,244966,77.0,82.0,right,high,high,74.0,57.0,56.0,77.0,74.0,76.0,69.0,68.0,77.0,77.0,79.0,79.0,77.0,76.0,79.0,81.0,69.0,89.0,75.0,77.0,81.0,77.0,75.0,74.0,69.0,74.0,78.0,78.0,15.0,10.0,5.0,14.0,11.0
165633,202135,244966,77.0,82.0,right,high,high,74.0,58.0,56.0,77.0,74.0,76.0,74.0,68.0,77.0,77.0,79.0,79.0,77.0,76.0,79.0,81.0,69.0,89.0,75.0,77.0,88.0,77.0,75.0,74.0,69.0,74.0,78.0,78.0,15.0,10.0,5.0,14.0,11.0
165634,202135,244966,77.0,82.0,right,high,high,74.0,58.0,56.0,79.0,74.0,76.0,74.0,68.0,77.0,77.0,79.0,79.0,77.0,76.0,79.0,81.0,69.0,89.0,75.0,77.0,88.0,77.0,75.0,74.0,69.0,75.0,79.0,79.0,15.0,10.0,5.0,14.0,11.0
165676,142271,26741,66.0,66.0,left,high,medium,68.0,59.0,37.0,67.0,64.0,59.0,70.0,69.0,66.0,66.0,71.0,65.0,58.0,62.0,58.0,80.0,59.0,80.0,71.0,70.0,66.0,58.0,63.0,70.0,65.0,59.0,64.0,61.0,8.0,15.0,6.0,8.0,13.0
165728,125586,38805,72.0,72.0,right,medium,medium,15.0,13.0,11.0,35.0,24.0,11.0,25.0,14.0,49.0,22.0,54.0,55.0,61.0,75.0,66.0,24.0,60.0,42.0,78.0,15.0,37.0,22.0,16.0,48.0,24.0,15.0,13.0,15.0,70.0,69.0,59.0,76.0,73.0
165776,190813,161328,79.0,85.0,right,high,high,70.0,73.0,51.0,70.0,77.0,84.0,80.0,63.0,57.0,87.0,86.0,86.0,83.0,76.0,82.0,71.0,60.0,72.0,55.0,74.0,54.0,36.0,73.0,73.0,72.0,25.0,30.0,25.0,5.0,3.0,5.0,5.0,3.0
165777,190813,161328,79.0,85.0,right,high,high,70.0,73.0,51.0,70.0,77.0,84.0,80.0,63.0,57.0,87.0,86.0,86.0,83.0,72.0,82.0,75.0,60.0,72.0,55.0,74.0,54.0,36.0,73.0,73.0,74.0,25.0,30.0,25.0,5.0,3.0,5.0,5.0,3.0
165778,190813,161328,79.0,85.0,right,high,high,70.0,73.0,51.0,70.0,77.0,84.0,86.0,71.0,61.0,87.0,86.0,86.0,83.0,72.0,82.0,75.0,60.0,72.0,55.0,74.0,54.0,36.0,73.0,73.0,74.0,25.0,30.0,25.0,5.0,3.0,5.0,5.0,3.0
165779,190813,161328,78.0,84.0,right,high,high,70.0,73.0,51.0,70.0,77.0,83.0,84.0,71.0,61.0,84.0,85.0,85.0,81.0,72.0,82.0,75.0,60.0,72.0,55.0,74.0,54.0,36.0,73.0,73.0,74.0,25.0,30.0,25.0,5.0,3.0,5.0,5.0,3.0
165780,190813,161328,78.0,84.0,right,high,high,70.0,73.0,51.0,70.0,77.0,83.0,84.0,71.0,61.0,84.0,85.0,85.0,81.0,72.0,82.0,75.0,60.0,72.0,57.0,74.0,54.0,36.0,73.0,73.0,74.0,25.0,30.0,25.0,5.0,3.0,5.0,5.0,3.0
165814,177404,29812,70.0,70.0,right,medium,medium,57.0,39.0,65.0,69.0,45.0,64.0,50.0,45.0,66.0,71.0,69.0,55.0,73.0,68.0,74.0,59.0,76.0,90.0,70.0,47.0,64.0,68.0,60.0,69.0,43.0,71.0,73.0,68.0,7.0,12.0,11.0,10.0,16.0
165834,187076,145545,66.0,67.0,right,medium,medium,55.0,65.0,66.0,60.0,63.0,73.0,42.0,44.0,34.0,69.0,75.0,72.0,79.0,67.0,75.0,68.0,76.0,69.0,51.0,52.0,62.0,17.0,67.0,59.0,51.0,18.0,13.0,12.0,13.0,15.0,6.0,16.0,8.0
165858,108080,30474,82.0,82.0,right,high,high,80.0,45.0,68.0,75.0,62.0,74.0,70.0,66.0,71.0,75.0,79.0,85.0,75.0,82.0,77.0,77.0,75.0,91.0,75.0,71.0,83.0,81.0,69.0,62.0,66.0,78.0,80.0,84.0,4.0,3.0,2.0,3.0,2.0
165859,108080,30474,82.0,82.0,right,high,high,80.0,45.0,68.0,75.0,62.0,74.0,70.0,66.0,71.0,75.0,79.0,85.0,77.0,82.0,77.0,77.0,75.0,91.0,71.0,71.0,83.0,81.0,69.0,62.0,66.0,78.0,80.0,84.0,4.0,3.0,2.0,3.0,2.0
165860,108080,30474,82.0,82.0,right,high,high,80.0,46.0,68.0,75.0,62.0,74.0,70.0,66.0,71.0,75.0,79.0,85.0,77.0,82.0,77.0,77.0,75.0,91.0,71.0,71.0,84.0,81.0,69.0,62.0,66.0,78.0,80.0,84.0,4.0,3.0,2.0,3.0,2.0
165861,108080,30474,82.0,82.0,right,high,high,82.0,46.0,68.0,75.0,62.0,74.0,70.0,66.0,71.0,75.0,79.0,85.0,77.0,82.0,77.0,77.0,75.0,91.0,71.0,71.0,84.0,81.0,69.0,62.0,66.0,78.0,82.0,84.0,4.0,3.0,2.0,3.0,2.0
165862,108080,30474,82.0,82.0,right,high,high,82.0,46.0,64.0,75.0,62.0,74.0,70.0,66.0,71.0,75.0,79.0,85.0,77.0,82.0,77.0,77.0,75.0,91.0,71.0,71.0,84.0,81.0,69.0,62.0,66.0,78.0,83.0,86.0,4.0,3.0,2.0,3.0,2.0
165902,213521,432447,58.0,63.0,right,medium,medium,50.0,33.0,49.0,65.0,48.0,59.0,39.0,50.0,63.0,59.0,62.0,44.0,73.0,54.0,84.0,62.0,60.0,56.0,40.0,42.0,64.0,49.0,53.0,53.0,53.0,58.0,60.0,67.0,10.0,11.0,12.0,14.0,7.0
165903,213521,432447,58.0,67.0,right,medium,medium,50.0,33.0,49.0,65.0,48.0,59.0,39.0,50.0,63.0,59.0,62.0,44.0,73.0,54.0,84.0,62.0,60.0,56.0,40.0,42.0,64.0,49.0,53.0,53.0,53.0,58.0,60.0,67.0,10.0,11.0,12.0,14.0,7.0
165904,213521,432447,57.0,66.0,right,medium,medium,50.0,33.0,49.0,65.0,48.0,56.0,39.0,50.0,63.0,53.0,62.0,44.0,73.0,54.0,84.0,62.0,60.0,56.0,37.0,42.0,64.0,49.0,53.0,53.0,53.0,53.0,60.0,67.0,10.0,11.0,12.0,14.0,7.0
165914,193097,178803,67.0,69.0,left,medium,medium,68.0,30.0,62.0,65.0,34.0,58.0,50.0,42.0,58.0,62.0,74.0,73.0,68.0,63.0,65.0,54.0,73.0,70.0,73.0,38.0,69.0,66.0,49.0,42.0,39.0,64.0,68.0,66.0,14.0,14.0,16.0,13.0,10.0
165915,193097,178803,67.0,69.0,left,medium,medium,68.0,30.0,62.0,65.0,34.0,58.0,50.0,42.0,58.0,62.0,74.0,73.0,68.0,63.0,65.0,54.0,73.0,70.0,73.0,38.0,69.0,66.0,49.0,42.0,39.0,64.0,68.0,66.0,14.0,14.0,16.0,13.0,10.0
165916,193097,178803,67.0,69.0,left,medium,medium,68.0,30.0,62.0,65.0,34.0,58.0,50.0,42.0,58.0,62.0,74.0,73.0,68.0,63.0,65.0,54.0,73.0,70.0,73.0,27.0,69.0,66.0,49.0,42.0,39.0,64.0,68.0,66.0,14.0,14.0,16.0,13.0,10.0
165917,193097,178803,67.0,70.0,left,medium,medium,68.0,30.0,62.0,65.0,34.0,58.0,50.0,42.0,58.0,62.0,74.0,73.0,68.0,63.0,65.0,54.0,73.0,70.0,73.0,27.0,69.0,66.0,49.0,42.0,39.0,64.0,68.0,66.0,14.0,14.0,16.0,13.0,10.0
165951,208015,306990,70.0,72.0,right,medium,high,49.0,47.0,67.0,73.0,40.0,68.0,49.0,43.0,71.0,71.0,69.0,68.0,76.0,64.0,65.0,76.0,81.0,82.0,72.0,66.0,77.0,68.0,55.0,58.0,46.0,67.0,71.0,66.0,16.0,13.0,9.0,12.0,13.0
165952,208015,306990,70.0,72.0,right,medium,high,49.0,47.0,67.0,73.0,40.0,68.0,49.0,43.0,71.0,71.0,69.0,68.0,76.0,64.0,65.0,76.0,81.0,82.0,72.0,66.0,77.0,68.0,55.0,58.0,46.0,67.0,71.0,66.0,16.0,13.0,9.0,12.0,13.0
165953,208015,306990,70.0,72.0,right,medium,high,49.0,47.0,67.0,73.0,40.0,68.0,49.0,43.0,71.0,71.0,69.0,68.0,76.0,64.0,65.0,76.0,81.0,82.0,72.0,66.0,77.0,66.0,55.0,68.0,46.0,64.0,70.0,66.0,16.0,13.0,9.0,12.0,13.0
165954,208015,306990,69.0,71.0,right,medium,high,49.0,47.0,67.0,73.0,40.0,68.0,49.0,43.0,71.0,71.0,69.0,68.0,76.0,64.0,65.0,76.0,81.0,82.0,72.0,66.0,77.0,66.0,55.0,68.0,46.0,64.0,70.0,66.0,16.0,13.0,9.0,12.0,13.0
166085,164959,26336,75.0,75.0,right,medium,high,52.0,56.0,74.0,75.0,47.0,65.0,55.0,51.0,75.0,74.0,67.0,73.0,56.0,72.0,70.0,82.0,73.0,90.0,83.0,60.0,85.0,80.0,61.0,64.0,73.0,65.0,73.0,73.0,7.0,9.0,15.0,6.0,16.0
166086,164959,26336,76.0,76.0,right,medium,high,52.0,56.0,77.0,75.0,47.0,65.0,55.0,51.0,75.0,74.0,67.0,73.0,56.0,74.0,70.0,82.0,73.0,90.0,83.0,60.0,85.0,84.0,61.0,64.0,73.0,65.0,75.0,75.0,7.0,9.0,15.0,6.0,16.0
166131,167628,41097,83.0,83.0,right,medium,medium,11.0,11.0,12.0,33.0,13.0,12.0,17.0,12.0,34.0,15.0,55.0,54.0,54.0,77.0,55.0,21.0,72.0,37.0,76.0,11.0,31.0,25.0,12.0,49.0,25.0,11.0,12.0,11.0,83.0,81.0,77.0,83.0,86.0
166179,224810,562995,69.0,77.0,right,medium,medium,33.0,23.0,63.0,55.0,32.0,36.0,40.0,27.0,42.0,44.0,64.0,68.0,41.0,59.0,62.0,49.0,67.0,63.0,79.0,32.0,67.0,68.0,26.0,32.0,42.0,72.0,77.0,70.0,9.0,8.0,9.0,10.0,13.0
166197,213456,431589,66.0,70.0,right,high,medium,64.0,69.0,48.0,65.0,62.0,68.0,59.0,54.0,60.0,64.0,75.0,78.0,76.0,70.0,65.0,68.0,34.0,62.0,56.0,67.0,53.0,18.0,64.0,57.0,52.0,29.0,28.0,26.0,12.0,10.0,8.0,14.0,11.0
166198,213456,431589,66.0,70.0,right,high,medium,64.0,69.0,48.0,65.0,62.0,68.0,59.0,54.0,60.0,64.0,75.0,78.0,80.0,70.0,65.0,68.0,34.0,47.0,56.0,67.0,53.0,18.0,64.0,57.0,52.0,29.0,28.0,26.0,12.0,10.0,8.0,14.0,11.0
166199,213456,431589,64.0,68.0,right,high,medium,62.0,69.0,48.0,63.0,62.0,67.0,59.0,54.0,59.0,63.0,75.0,78.0,79.0,66.0,65.0,68.0,34.0,47.0,56.0,67.0,53.0,18.0,64.0,57.0,52.0,29.0,28.0,26.0,12.0,10.0,8.0,14.0,11.0
166291,223264,262930,62.0,73.0,left,medium,high,53.0,30.0,43.0,48.0,28.0,60.0,50.0,32.0,35.0,60.0,71.0,70.0,53.0,57.0,57.0,40.0,56.0,72.0,57.0,38.0,65.0,59.0,42.0,43.0,42.0,65.0,67.0,67.0,9.0,6.0,8.0,11.0,13.0
166292,223264,262930,62.0,74.0,left,medium,high,53.0,30.0,43.0,48.0,28.0,60.0,50.0,32.0,35.0,60.0,71.0,70.0,53.0,57.0,57.0,40.0,56.0,72.0,57.0,38.0,65.0,59.0,42.0,43.0,42.0,65.0,67.0,67.0,9.0,6.0,8.0,11.0,13.0
166293,223264,262930,61.0,73.0,left,medium,high,47.0,30.0,43.0,44.0,28.0,60.0,33.0,32.0,35.0,60.0,69.0,68.0,53.0,57.0,57.0,31.0,56.0,72.0,57.0,28.0,65.0,59.0,42.0,43.0,42.0,65.0,67.0,67.0,9.0,6.0,8.0,11.0,13.0
166294,223264,262930,61.0,73.0,left,medium,high,47.0,30.0,43.0,44.0,28.0,60.0,33.0,32.0,35.0,60.0,69.0,68.0,53.0,57.0,57.0,31.0,56.0,72.0,57.0,28.0,65.0,59.0,42.0,43.0,42.0,65.0,67.0,67.0,9.0,6.0,8.0,11.0,13.0
166318,160311,23225,64.0,64.0,left,high,medium,70.0,58.0,53.0,67.0,56.0,64.0,70.0,68.0,61.0,63.0,67.0,69.0,73.0,61.0,75.0,65.0,65.0,60.0,57.0,63.0,75.0,50.0,60.0,68.0,63.0,52.0,54.0,55.0,7.0,12.0,9.0,14.0,10.0
166338,170570,24213,75.0,75.0,right,medium,medium,63.0,68.0,42.0,80.0,80.0,75.0,71.0,60.0,64.0,78.0,65.0,55.0,76.0,80.0,78.0,62.0,60.0,68.0,57.0,64.0,60.0,54.0,79.0,81.0,66.0,38.0,48.0,50.0,16.0,9.0,10.0,11.0,14.0
166379,152992,33045,66.0,66.0,right,medium,medium,63.0,34.0,69.0,65.0,43.0,56.0,46.0,41.0,65.0,62.0,54.0,52.0,64.0,67.0,62.0,56.0,70.0,66.0,73.0,47.0,66.0,70.0,55.0,56.0,42.0,70.0,70.0,68.0,15.0,13.0,11.0,15.0,13.0
166380,152992,33045,66.0,66.0,right,low,medium,63.0,34.0,69.0,65.0,43.0,56.0,46.0,41.0,65.0,62.0,54.0,52.0,64.0,67.0,62.0,56.0,70.0,66.0,73.0,47.0,66.0,70.0,55.0,56.0,42.0,70.0,70.0,68.0,15.0,13.0,11.0,15.0,13.0
166381,152992,33045,65.0,65.0,right,low,medium,63.0,34.0,68.0,65.0,43.0,56.0,46.0,41.0,65.0,61.0,54.0,52.0,64.0,67.0,62.0,56.0,70.0,66.0,73.0,47.0,66.0,70.0,55.0,56.0,42.0,70.0,69.0,66.0,15.0,13.0,11.0,15.0,13.0
166382,152992,33045,65.0,65.0,right,low,medium,63.0,34.0,68.0,65.0,43.0,56.0,46.0,41.0,65.0,61.0,54.0,57.0,64.0,67.0,62.0,56.0,70.0,66.0,73.0,47.0,66.0,70.0,55.0,56.0,42.0,70.0,69.0,66.0,15.0,13.0,11.0,15.0,13.0
166421,184615,47190,62.0,63.0,right,medium,medium,62.0,62.0,32.0,64.0,52.0,62.0,53.0,65.0,63.0,62.0,54.0,53.0,72.0,62.0,72.0,66.0,75.0,74.0,70.0,63.0,50.0,45.0,60.0,63.0,64.0,35.0,55.0,49.0,9.0,8.0,15.0,16.0,15.0
166449,155883,41060,66.0,66.0,left,low,medium,38.0,29.0,68.0,55.0,34.0,39.0,24.0,12.0,51.0,53.0,34.0,51.0,59.0,60.0,34.0,58.0,70.0,57.0,92.0,38.0,72.0,61.0,42.0,39.0,26.0,63.0,64.0,63.0,10.0,13.0,6.0,15.0,9.0
166480,213570,287156,62.0,67.0,right,high,medium,61.0,48.0,52.0,58.0,30.0,62.0,66.0,53.0,56.0,60.0,72.0,70.0,71.0,57.0,66.0,59.0,65.0,80.0,69.0,44.0,67.0,57.0,57.0,56.0,44.0,60.0,64.0,59.0,8.0,11.0,14.0,15.0,12.0
166481,213570,287156,63.0,68.0,right,high,medium,61.0,49.0,52.0,59.0,30.0,62.0,66.0,53.0,56.0,60.0,72.0,76.0,71.0,57.0,66.0,59.0,65.0,80.0,78.0,47.0,67.0,57.0,57.0,56.0,44.0,60.0,64.0,59.0,8.0,11.0,14.0,15.0,12.0
166510,173673,21864,71.0,71.0,left,medium,high,67.0,66.0,55.0,74.0,71.0,72.0,66.0,74.0,65.0,72.0,75.0,68.0,90.0,70.0,90.0,70.0,83.0,83.0,59.0,66.0,74.0,66.0,67.0,72.0,58.0,58.0,63.0,68.0,13.0,6.0,6.0,8.0,9.0
166511,173673,21864,71.0,71.0,left,medium,high,67.0,67.0,55.0,76.0,71.0,75.0,66.0,74.0,65.0,72.0,75.0,68.0,90.0,70.0,90.0,73.0,83.0,82.0,59.0,69.0,74.0,62.0,67.0,72.0,58.0,56.0,62.0,66.0,13.0,6.0,6.0,8.0,9.0
166512,173673,21864,71.0,71.0,left,medium,high,67.0,67.0,55.0,76.0,71.0,75.0,66.0,74.0,65.0,72.0,75.0,68.0,90.0,70.0,90.0,73.0,83.0,82.0,57.0,69.0,74.0,60.0,67.0,72.0,58.0,56.0,62.0,66.0,13.0,6.0,6.0,8.0,9.0
166533,165321,33138,71.0,71.0,left,high,medium,70.0,61.0,62.0,69.0,66.0,66.0,69.0,55.0,68.0,68.0,70.0,69.0,66.0,74.0,58.0,61.0,66.0,77.0,72.0,52.0,72.0,71.0,58.0,64.0,62.0,72.0,72.0,73.0,6.0,16.0,13.0,11.0,16.0
166534,165321,33138,71.0,71.0,left,high,medium,70.0,61.0,62.0,73.0,66.0,63.0,68.0,55.0,68.0,67.0,70.0,69.0,66.0,74.0,58.0,61.0,63.0,77.0,72.0,52.0,72.0,71.0,58.0,62.0,62.0,72.0,72.0,73.0,6.0,16.0,13.0,11.0,16.0
166558,53998,24136,68.0,68.0,left,medium,medium,68.0,56.0,63.0,64.0,36.0,65.0,45.0,60.0,58.0,60.0,63.0,53.0,60.0,71.0,54.0,65.0,68.0,76.0,71.0,43.0,77.0,70.0,41.0,45.0,63.0,72.0,69.0,73.0,14.0,15.0,11.0,14.0,11.0
166559,53998,24136,68.0,68.0,left,medium,medium,68.0,56.0,63.0,64.0,36.0,65.0,45.0,60.0,58.0,60.0,63.0,53.0,60.0,71.0,54.0,65.0,68.0,76.0,71.0,43.0,77.0,70.0,41.0,45.0,63.0,72.0,69.0,73.0,14.0,15.0,11.0,14.0,11.0
166560,53998,24136,68.0,68.0,left,medium,medium,68.0,56.0,63.0,64.0,36.0,65.0,45.0,60.0,58.0,60.0,63.0,53.0,60.0,71.0,54.0,65.0,68.0,76.0,71.0,43.0,77.0,70.0,41.0,45.0,63.0,72.0,69.0,73.0,14.0,15.0,11.0,14.0,11.0
166561,53998,24136,68.0,68.0,left,medium,medium,68.0,56.0,63.0,64.0,36.0,65.0,45.0,60.0,58.0,60.0,63.0,53.0,60.0,71.0,54.0,65.0,68.0,76.0,71.0,43.0,77.0,70.0,41.0,45.0,63.0,72.0,69.0,73.0,14.0,15.0,11.0,14.0,11.0
166585,173097,110878,70.0,70.0,right,high,medium,68.0,37.0,64.0,69.0,31.0,64.0,31.0,41.0,67.0,66.0,79.0,78.0,71.0,68.0,74.0,71.0,72.0,73.0,67.0,43.0,70.0,69.0,43.0,60.0,44.0,71.0,71.0,70.0,9.0,14.0,9.0,15.0,14.0
166586,173097,110878,70.0,70.0,right,high,medium,68.0,37.0,64.0,69.0,31.0,64.0,31.0,41.0,67.0,66.0,79.0,78.0,71.0,68.0,74.0,71.0,72.0,73.0,67.0,43.0,70.0,69.0,43.0,62.0,44.0,71.0,71.0,70.0,9.0,14.0,9.0,15.0,14.0
166604,181820,92666,80.0,82.0,right,high,medium,72.0,79.0,75.0,81.0,81.0,85.0,79.0,72.0,70.0,87.0,77.0,77.0,82.0,79.0,62.0,83.0,70.0,72.0,74.0,80.0,50.0,30.0,81.0,79.0,80.0,26.0,32.0,30.0,9.0,7.0,5.0,9.0,10.0
166605,181820,92666,80.0,82.0,right,high,medium,72.0,79.0,76.0,82.0,81.0,85.0,79.0,72.0,73.0,87.0,77.0,77.0,83.0,80.0,62.0,83.0,70.0,75.0,74.0,80.0,50.0,30.0,81.0,80.0,80.0,27.0,36.0,34.0,9.0,7.0,5.0,9.0,10.0
166606,181820,92666,80.0,82.0,right,high,medium,72.0,79.0,76.0,82.0,81.0,85.0,79.0,72.0,73.0,87.0,77.0,77.0,83.0,80.0,62.0,83.0,70.0,75.0,74.0,80.0,50.0,30.0,81.0,80.0,84.0,27.0,36.0,34.0,9.0,7.0,5.0,9.0,10.0
166607,181820,92666,80.0,82.0,right,high,medium,72.0,79.0,76.0,82.0,81.0,85.0,84.0,72.0,73.0,87.0,77.0,77.0,83.0,80.0,62.0,83.0,70.0,75.0,74.0,80.0,50.0,30.0,81.0,80.0,84.0,27.0,36.0,34.0,9.0,7.0,5.0,9.0,10.0
166608,181820,92666,81.0,83.0,right,high,medium,72.0,81.0,76.0,82.0,81.0,85.0,84.0,72.0,73.0,87.0,77.0,77.0,83.0,83.0,62.0,83.0,70.0,75.0,74.0,80.0,50.0,30.0,81.0,80.0,84.0,27.0,36.0,34.0,9.0,7.0,5.0,9.0,10.0
166609,181820,92666,81.0,83.0,right,high,medium,72.0,81.0,76.0,82.0,81.0,85.0,84.0,72.0,73.0,87.0,77.0,77.0,83.0,83.0,62.0,83.0,70.0,75.0,74.0,80.0,50.0,30.0,81.0,80.0,84.0,27.0,36.0,34.0,9.0,7.0,5.0,9.0,10.0
166610,181820,92666,81.0,83.0,right,high,medium,72.0,81.0,76.0,82.0,81.0,85.0,84.0,72.0,73.0,87.0,77.0,77.0,83.0,83.0,62.0,83.0,70.0,75.0,74.0,80.0,50.0,30.0,81.0,80.0,84.0,27.0,36.0,34.0,9.0,7.0,5.0,9.0,10.0
166666,193011,156013,72.0,76.0,right,medium,medium,40.0,20.0,69.0,68.0,29.0,54.0,22.0,22.0,60.0,68.0,64.0,62.0,56.0,69.0,70.0,47.0,66.0,68.0,79.0,13.0,74.0,68.0,12.0,35.0,20.0,71.0,76.0,71.0,14.0,12.0,7.0,14.0,12.0
166689,171082,38262,69.0,69.0,right,high,high,58.0,66.0,54.0,69.0,70.0,73.0,72.0,57.0,63.0,70.0,78.0,78.0,79.0,68.0,75.0,72.0,64.0,74.0,62.0,70.0,79.0,29.0,68.0,62.0,67.0,35.0,29.0,33.0,6.0,16.0,13.0,13.0,15.0
