"ID","pac","sho","pas","dri","def","phy"
"238055","80","52","49","62","26","36"
"222952","59","57","47","62","44","57"
"228584","72","48","51","57","54","65"
"236008","77","61","51","62","19","39"
"237800","70","56","49","55","20","71"
"239592","59","58","45","57","23","50"
"226281","48","32","34","39","59","64"
"239338","77","51","53","63","28","61"
"198891","64","55","57","59","48","69"
"202731","67","56","58","55","58","61"
"212971","62","50","57","58","52","71"
"231147","67","56","50","58","22","56"
"235755","76","39","43","46","54","77"
"228845","58","58","57","59","41","56"
"237805","71","35","44","56","59","58"
"211438","55","25","40","38","59","71"
"225775","72","32","47","61","57","61"
"228591","67","31","41","49","61","58"
"231663","67","55","58","63","48","54"
"226288","62","58","55","65","45","53"
"234480","57","58","61","60","19","61"
"238321","68","43","58","59","53","60"
"239089","61","59","53","63","38","58"
"240369","57","40","57","58","55","57"
"225266","64","50","58","64","43","51"
"238322","62","61","61","61","21","58"
"240370","67","51","53","66","36","48"
"212979","60","57","55","64","40","55"
"236787","67","33","52","63","55","54"
"175603","67","54","54","61","53","54"
"182003","55","57","57","62","33","56"
"225524","66","26","46","60","57","48"
"236277","71","34","47","61","59","40"
"229367","68","56","38","57","20","67"
"239095","75","36","51","58","55","60"
"239351","61","47","58","61","50","57"
"176631","58","59","56","58","38","60"
"225273","74","55","55","62","52","64"
"231673","66","47","57","60","48","59"
"229114","63","57","51","62","47","52"
"237818","66","30","35","48","58","61"
"148475","57","64","54","59","43","63"
"240379","60","63","49","71","26","36"
"207868","64","56","57","58","53","62"
"232188","68","56","58","62","52","58"
"239868","79","56","48","68","37","46"
"237821","62","25","47","42","60","60"
"239613","50","44","62","57","47","56"
"183549","63","58","59","58","40","55"
"220926","73","58","51","63","17","57"
"231679","55","63","59","64","25","58"
"240127","64","51","57","65","24","41"
"240639","79","62","50","63","31","58"
"222208","60","53","54","58","48","61"
"225536","70","51","50","67","25","40"
"240640","60","33","38","54","63","58"
"221953","65","46","56","66","35","40"
"222209","51","23","34","30","59","60"
"229377","64","53","57","56","42","58"
"201474","50","57","59","56","50","55"
"206082","49","26","39","40","57","64"
"206338","71","56","41","58","20","54"
"226818","48","23","34","31","58","63"
"229378","73","38","51","64","53","51"
"211203","69","29","45","48","58","64"
"224515","78","53","40","60","40","58"
"230660","61","26","26","46","57","71"
"241157","70","39","52","55","52","48"
"224262","59","55","64","62","48","53"
"237318","56","61","55","63","29","59"
"237574","78","59","48","63","20","47"
"240134","59","42","59","59","49","59"
"213767","58","25","49","56","57","63"
"228103","64","48","58","65","45","51"
"232711","72","48","55","57","53","66"
"237832","72","57","37","56","20","54"
"240904","63","30","37","42","59","56"
"225033","76","32","44","57","57","63"
"232969","58","46","53","60","30","64"
"224522","65","54","58","59","54","58"
"187658","57","59","60","55","37","56"
"234251","67","50","55","59","38","50"
"240907","71","58","44","59","23","50"
"212492","74","57","57","64","40","54"
"231436","76","45","50","64","26","58"
"238092","68","40","51","52","56","72"
"239884","59","59","50","58","24","53"
"225806","57","55","44","62","38","60"
"237582","64","34","56","55","58","51"
"224015","77","50","48","63","29","48"
"222992","64","54","56","58","42","60"
"240400","69","53","46","55","21","55"
"232721","36","24","24","39","57","69"
"238865","58","30","31","33","60","64"
"221202","66","57","49","55","22","56"
"223762","65","38","52","47","55","60"
"235794","70","51","51","60","37","56"
"238610","65","58","41","57","24","56"
"239634","67","41","39","47","54","68"
"205075","67","39","51","58","52","71"
"219667","51","31","46","49","57","62"
"238099","69","56","39","57","19","50"
"239636","62","38","53","58","56","70"
"240916","68","51","52","53","57","59"
"205589","87","41","56","62","37","77"
"211478","62","49","52","57","21","45"
"236822","87","44","49","60","24","49"
"188950","58","59","53","58","32","56"
"219159","61","56","56","60","34","53"
"184599","61","54","54","56","43","69"
"232216","64","25","27","42","60","62"
"240920","57","64","49","62","25","53"
"232473","58","61","54","50","21","61"
"240665","63","30","47","55","56","59"
"204314","55","43","53","58","53","74"
"234522","76","44","47","63","23","57"
"236827","68","61","56","64","20","43"
"228381","66","46","56","66","39","51"
"239901","68","48","56","58","47","60"
"207646","73","31","50","55","56","68"
"237854","63","28","38","47","57","66"
"239646","88","56","41","59","22","57"
"240670","56","54","52","61","19","60"
"224543","61","53","51","59","43","53"
"237087","58","58","56","61","27","58"
"239648","55","56","58","59","23","58"
"190240","46","41","40","44","57","65"
"239393","73","43","54","56","46","63"
"240417","66","40","59","62","39","52"
"228642","69","57","54","65","19","42"
"238626","90","43","46","62","26","45"
"240163","58","53","56","60","28","47"
"225316","62","33","46","51","55","67"
"238372","65","59","48","56","18","52"
"238628","58","58","59","57","26","55"
"231206","63","32","52","52","58","54"
"239398","61","29","33","44","57","59"
"237095","71","25","40","53","59","60"
"240423","58","43","62","61","45","49"
"240680","67","35","38","53","58","52"
"239145","63","45","55","56","50","60"
"218922","79","42","51","65","33","54"
"235818","78","41","45","61","52","48"
"232747","61","33","41","51","56","57"
"239659","59","26","32","32","60","60"
"227884","88","49","47","61","26","58"
"229676","73","27","48","57","54","60"
"165932","51","51","55","57","59","63"
"232748","63","37","50","56","54","56"
"240940","60","59","44","57","20","50"
"217645","54","23","32","35","59","70"
"237615","56","57","46","68","22","53"
"211505","51","32","39","38","59","63"
"228657","53","55","52","62","48","56"
"236595","67","58","41","55","19","55"
"237363","79","39","55","60","48","59"
"238131","57","27","41","34","58","62"
"239667","48","27","34","32","58","67"
"229685","64","52","57","60","48","53"
"235061","90","27","42","54","54","60"
"204854","59","52","58","57","45","59"
"236342","88","53","45","61","23","56"
"239158","45","27","35","37","57","70"
"230711","78","55","52","60","27","57"
"234295","85","50","52","66","52","53"
"211768","59","56","56","59","43","59"
"236344","59","53","56","59","54","61"
"228665","74","42","58","54","27","55"
"239673","55","31","35","39","58","60"
"238651","60","37","51","55","55","61"
"234556","62","48","48","51","57","52"
"239164","66","48","59","57","48","58"
"235325","50","28","36","37","61","56"
"236861","64","25","38","54","57","66"
"237117","62","57","57","60","31","46"
"238909","60","25","34","34","58","63"
"224318","80","57","51","62","27","47"
"232511","71","25","40","46","55","65"
"224576","65","26","40","47","57","63"
"238656","61","55","55","52","36","74"
"235841","54","54","60","68","28","39"
"239681","77","27","43","58","52","55"
"237122","69","31","40","54","56","51"
"222532","47","28","44","47","57","60"
"235076","74","54","47","65","27","57"
"239684","67","25","40","43","57","62"
"236613","59","55","55","59","40","56"
"229447","74","54","55","59","28","61"
"230983","55","60","48","59","25","49"
"232519","76","55","46","64","26","45"
"238407","67","37","37","45","58","61"
"237384","68","39","51","58","55","56"
"229449","64","38","52","57","58","65"
"231241","74","41","58","68","44","43"
"240970","63","49","56","57","52","61"
"227148","63","52","51","62","38","53"
"237132","58","43","60","59","41","48"
"210509","62","54","51","67","44","52"
"224589","72","35","35","62","56","58"
"194894","62","59","62","60","21","58"
"238927","57","59","55","64","24","53"
"239439","83","45","46","61","39","55"
"212560","54","61","44","57","48","61"
"221264","74","46","52","57","43","61"
"225872","77","51","54","61","46","52"
"239952","59","31","36","36","61","58"
"235089","62","29","44","48","57","63"
"190033","41","43","51","49","57","62"
"222035","70","30","41","43","57","61"
"223827","58","56","54","62","28","58"
"234836","68","46","54","60","46","56"
"226645","77","57","50","58","24","52"
"238165","56","27","28","34","58","68"
"239189","76","50","47","67","23","41"
"139350","33","46","48","44","55","68"
"238934","63","59","42","57","19","54"
"237399","59","56","62","59","35","59"
"238423","56","57","37","47","19","73"
"209240","52","34","42","38","56","68"
"219737","85","40","49","64","29","48"
"238937","59","30","52","52","55","66"
"187993","55","64","47","54","26","41"
"210778","66","41","52","55","56","56"
"235610","62","44","52","55","57","63"
"235866","70","55","41","58","20","50"
"237914","50","58","37","45","22","73"
"214875","68","58","44","54","33","56"
"234843","58","37","50","54","55","66"
"236379","70","52","53","63","52","56"
"236636","60","48","59","59","41","47"
"240476","62","61","45","56","20","43"
"214621","64","55","47","58","17","70"
"239709","63","57","45","58","20","53"
"219486","67","43","58","59","52","59"
"228190","59","27","31","34","59","65"
"151135","66","51","54","54","57","75"
"237151","56","26","30","32","56","70"
"239711","69","47","54","58","27","52"
"240479","65","54","61","62","46","48"
"232544","55","54","58","62","45","58"
"237664","66","59","42","55","20","56"
"240225","59","65","64","61","21","52"
"240228","58","61","41","56","19","41"
"232549","58","56","57","61","27","58"
"185189","56","56","49","64","36","56"
"220774","69","32","39","53","58","62"
"231526","67","57","54","60","32","40"
"228199","78","58","45","52","23","49"
"236903","68","56","49","58","47","67"
"229480","66","26","47","56","58","58"
"238952","65","47","54","57","36","61"
"239720","78","55","50","58","16","52"
"237161","57","57","59","55","45","48"
"240233","59","28","36","40","58","58"
"239722","52","49","56","68","38","48"
"236651","67","21","45","45","56","62"
"236398","60","32","37","53","63","54"
"238190","74","44","54","60","43","55"
"238702","58","36","46","46","61","71"
"215408","64","57","53","55","32","57"
"225904","61","57","56","55","41","56"
"238960","77","42","51","63","26","53"
"239984","62","20","27","33","61","63"
"237426","59","57","66","62","23","55"
"231027","65","53","60","65","38","38"
"234867","75","43","49","62","31","37"
"216180","73","47","49","59","52","61"
"231028","59","56","56","55","36","58"
"231284","54","24","39","48","56","68"
"240500","63","27","47","38","58","55"
"240756","67","48","53","63","23","46"
"214902","67","52","51","54","54","58"
"224374","64","38","59","53","53","60"
"170102","64","57","50","57","28","60"
"224887","71","61","41","55","17","49"
"238967","62","57","46","51","18","61"
"240759","88","53","44","66","21","52"
"206200","67","53","51","60","26","57"
"229241","53","47","55","63","56","54"
"241017","57","38","42","37","57","60"
"204410","61","51","60","61","53","62"
"214906","67","30","39","47","61","74"
"231546","68","57","53","59","40","60"
"232826","69","43","56","60","47","56"
"234106","65","37","49","52","57","64"
"239738","55","29","38","43","58","56"
"224123","68","44","53","60","46","64"
"229243","61","57","56","59","35","53"
"223868","58","55","60","56","37","58"
"232829","79","58","35","52","17","55"
"239997","51","58","48","58","22","58"
"240253","58","50","61","57","38","50"
"225918","55","59","49","56","33","58"
"237439","65","46","49","49","54","73"
"209024","49","33","46","46","55","68"
"230784","77","57","44","60","30","55"
"241024","65","30","38","56","60","53"
"211329","62","36","49","56","54","65"
"234369","70","56","43","58","18","54"
"233090","72","47","52","62","33","56"
"240002","69","24","43","51","55","68"
"229252","62","57","53","58","57","50"
"238980","70","48","54","57","36","55"
"222853","64","46","58","62","40","39"
"226693","62","36","54","64","19","33"
"234886","58","38","49","51","53","66"
"237958","63","48","54","60","51","64"
"239750","62","25","33","33","61","53"
"237703","71","53","53","58","46","66"
"238215","56","60","52","59","24","60"
"210312","59","52","43","51","59","72"
"219272","63","44","50","54","56","62"
"240264","53","31","32","34","59","61"
"220041","73","27","41","65","52","60"
"227977","69","58","40","55","20","60"
"228745","67","44","49","43","54","60"
"239497","76","54","57","63","58","53"
"238474","68","55","53","63","20","49"
"237707","55","28","35","42","56","65"
"240779","61","61","53","63","31","45"
"239500","56","57","58","62","19","58"
"193164","57","61","58","64","32","49"
"202125","58","56","67","60","44","58"
"217997","65","35","43","39","57","64"
"211086","69","60","48","68","23","36"
"238734","58","56","54","60","32","54"
"239502","63","26","38","41","57","67"
"217999","41","56","50","51","28","65"
"240527","58","58","59","59","32","59"
"224913","79","36","40","56","55","58"
"230801","56","42","56","59","56","61"
"232081","80","54","53","63","48","52"
